# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
283042,4,5,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
283042,8,3,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
283040,1,2,6,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/6,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283040,50,4,5,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/5,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283040,53,2,6,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/6,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283040,1,2,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283040,50,4,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283040,53,2,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283043,1,3,6,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/6,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
283043,57,4,5,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/5,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283043,193,5,5,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/5,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
283043,434,6,4,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/4,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
283043,1,3,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
283043,57,4,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283043,193,5,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
283043,434,6,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
283039,1,2,6,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/6,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283039,1,2,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283163,1,2,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283163,1,2,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283340,1,1,6,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/6,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/0
283340,1,1,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/0
283820,1,2,6,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/6,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283820,51,7,4,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/4,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
283820,1531,8,3,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/3,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283820,1,2,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283820,51,7,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
283820,1531,8,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283818,1,2,6,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/6,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283818,1,2,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283835,1,9,2,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/2,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283835,1,9,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283830,1,8,3,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/3,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283830,414,9,2,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/2,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283830,1,8,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283830,414,9,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283834,1,9,2,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/2,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283834,1,9,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283877,1,5,5,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/5,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
283877,64,6,4,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/4,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
283877,249,7,4,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/4,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
283877,503,8,3,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/3,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283877,1346,9,2,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/2,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283877,1,5,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
283877,64,6,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
283877,249,7,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
283877,503,8,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283877,1346,9,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283878,1,9,2,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/2,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283878,1,9,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283876,1,2,6,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/6,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283876,205,3,6,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/6,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
283876,402,4,5,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/5,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283876,554,5,5,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/5,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
283876,1,2,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283876,205,3,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
283876,402,4,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283876,554,5,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
283142,1,2,6,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/6,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283142,1,2,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283108,1,2,6,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/6,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283108,1,2,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283151,1,2,6,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/6,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283151,1,2,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283136,1,2,6,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/6,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283136,1,2,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283122,1,2,6,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/6,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283122,1,2,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283358,1,5,5,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/5,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
283358,57,6,4,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/4,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
283358,213,7,4,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/4,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
283358,515,8,3,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/3,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283358,1,5,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
283358,57,6,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
283358,213,7,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
283358,515,8,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283353,1,2,6,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/6,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283353,3,1,6,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/6,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/0
283353,167,2,6,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/6,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283353,309,3,6,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/6,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
283353,461,4,5,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/5,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283353,656,5,5,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/5,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
283353,1,2,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283353,3,1,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/0
283353,167,2,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283353,309,3,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
283353,461,4,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283353,656,5,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
283359,1,8,3,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/3,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283359,372,9,2,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/2,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283359,1,8,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283359,372,9,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283884,1,2,6,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/6,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283884,428,3,6,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/6,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
283884,618,4,5,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/5,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283884,1,2,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283884,428,3,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
283884,618,4,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283885,1,4,5,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/5,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283885,24,5,5,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/5,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
283885,249,6,4,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/4,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
283885,444,7,4,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/4,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
283885,740,8,3,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/3,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283885,1482,9,2,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/2,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283885,1,4,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283885,24,5,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
283885,249,6,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
283885,444,7,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
283885,740,8,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283885,1482,9,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283920,1,2,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283920,1,2,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
284043,1,8,3,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/3,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
284043,1,8,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
284068,1,2,6,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/6,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
284068,31,13,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
284068,38,16,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
284068,53,1,6,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/6,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/0
284068,1,2,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
284068,31,13,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
284068,38,16,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
284068,53,1,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/0
284066,1,2,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
284066,1,2,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
282374,1,0,6,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/6,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/0
282374,36,2,6,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/6,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
282374,1,0,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/0
282374,36,2,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
282577,1,0,6,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/6,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/0
282577,1,0,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/0
282567,1,0,6,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/6,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/0
282567,1,0,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/0
282544,1,0,6,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/6,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/0
282544,1,0,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/0
282585,1,0,6,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/6,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/0
282585,1,0,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/0
282586,1,0,6,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/6,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/0
282586,1,0,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/0
283270,1,2,6,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/6,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283270,76,1,6,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/6,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/0
283270,154,2,6,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/6,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283270,304,3,6,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/6,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
283270,498,4,5,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/5,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283270,663,5,5,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/5,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
283270,912,6,4,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/4,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
283270,1096,7,4,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/4,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
283270,1381,8,3,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/3,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283270,1906,9,2,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v9/2,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283270,1,2,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283270,76,1,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/0
283270,154,2,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
283270,304,3,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu20_EG10/1 L1_Mu23_EG10/1
283270,498,4,1,HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4/1,OR,L1_Mu23_EG10/1 L1_Mu20_EG10/1
