# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
273448,379,5,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
273449,1,0,0,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/50,OR,L1_DoubleMu_12_5/0 L1_DoubleMu_11_4/0
273449,7,5,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
273450,1,5,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
273492,1,0,0,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/50,OR,L1_DoubleMu_12_5/0 L1_DoubleMu_11_4/0
273492,30,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
273492,41,11,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
273492,55,5,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
273493,1,0,0,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/50,OR,L1_DoubleMu_12_5/0 L1_DoubleMu_11_4/0
273493,4,5,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
273494,1,5,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
273502,1,0,0,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/50,OR,L1_DoubleMu_12_5/0 L1_DoubleMu_11_4/0
273502,15,5,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
273503,1,5,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
273504,1,0,0,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/50,OR,L1_DoubleMu_12_5/0 L1_DoubleMu_11_4/0
273514,1,0,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
273514,21,4,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
273523,1,4,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
273526,1,0,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
273526,8,4,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
273537,1,4,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
273554,1,0,0,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/50,OR,L1_DoubleMu_12_5/0 L1_DoubleMu_11_4/0
273554,63,4,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
273555,1,4,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
273589,1,0,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
273590,1,0,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
273592,1,0,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
273725,1,0,0,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/50,OR,L1_DoubleMu_12_5/0 L1_DoubleMu_11_4/0
273725,7,5,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
273725,109,4,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
273725,1224,5,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
273728,1,5,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
273730,1,5,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
273730,287,6,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
273730,295,5,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
273730,1491,6,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
274079,1,12,0,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_12_5/0
274079,8,11,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274080,1,11,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274081,1,11,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274083,1,11,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274087,1,11,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274088,1,11,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274094,1,5,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
274102,1,0,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
274103,1,0,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
274104,1,0,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
274104,36,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274105,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274106,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274107,1,0,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
274108,1,0,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
274125,1,0,0,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/50,OR,L1_DoubleMu_12_5/0 L1_DoubleMu_11_4/0
274142,1,4,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274146,1,0,0,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/50,OR,L1_DoubleMu_12_5/0 L1_DoubleMu_11_4/0
274146,4,4,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274147,1,4,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274157,1,0,0,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/50,OR,L1_DoubleMu_12_5/0 L1_DoubleMu_11_4/0
274157,20,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274157,355,0,0,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/50,OR,L1_DoubleMu_12_5/0 L1_DoubleMu_11_4/0
274157,359,3,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274157,484,4,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274159,1,4,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274160,1,4,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274161,1,4,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274169,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274170,1,0,0,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_12_5/0 L1_DoubleMu_11_4/0
274170,7,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274171,1,0,0,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_12_5/0 L1_DoubleMu_11_4/0
274172,1,0,0,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/50,OR,L1_DoubleMu_12_5/0 L1_DoubleMu_11_4/0
274172,7,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274172,55,3,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274197,1,0,0,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/50,OR,L1_DoubleMu_12_5/0 L1_DoubleMu_11_4/0
274197,4,3,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274198,1,3,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274198,115,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274199,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274199,14,3,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274200,1,0,0,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/50,OR,L1_DoubleMu_12_5/0 L1_DoubleMu_11_4/0
274200,5,3,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274200,74,4,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274236,1,0,0,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/50,OR,L1_DoubleMu_12_5/0 L1_DoubleMu_11_4/0
274236,8,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274239,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274240,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274241,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274241,442,3,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274241,853,4,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274243,1,0,0,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/50,OR,L1_DoubleMu_12_5/0 L1_DoubleMu_11_4/0
274244,1,0,0,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/50,OR,L1_DoubleMu_12_5/0 L1_DoubleMu_11_4/0
274244,15,4,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274244,152,5,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
274249,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274250,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274251,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274251,273,3,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274278,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274282,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274283,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274284,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274285,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274286,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274303,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274314,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274315,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274316,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274317,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274318,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274319,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274334,1,0,0,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/50,OR,L1_DoubleMu_12_5/0 L1_DoubleMu_11_4/0
274334,5,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274335,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274336,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274337,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274338,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274338,38,3,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274339,1,3,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274344,1,0,0,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/50,OR,L1_DoubleMu_12_5/0 L1_DoubleMu_11_4/0
274344,6,3,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274344,35,4,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274344,398,5,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
274345,1,5,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
274373,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274382,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274387,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274388,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274388,756,3,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274388,1755,4,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274420,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274421,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274422,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274422,363,3,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274422,1159,4,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274422,1734,5,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
274440,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274441,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274441,333,3,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274442,1,3,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274443,1,3,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274656,None,None,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2,OR,L1_DoubleMu_11_4 L1_DoubleMu_12_5
274733,1,0,0,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2/50,OR,L1_DoubleMu_12_5/0 L1_DoubleMu_11_4/0
274748,1,0,0,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v3/1,OR,L1_DoubleMu_12_5/0 L1_DoubleMu_11_4/0
274799,1,0,0,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v3/1,OR,L1_DoubleMu_12_5/0 L1_DoubleMu_11_4/0
274806,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v3/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274806,11,13,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v3/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
274806,14,10,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v3/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274861,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v3/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274868,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v3/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274877,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v3/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274877,5,14,0,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v3/1,OR,L1_DoubleMu_12_5/0 L1_DoubleMu_11_4/0
274877,69,11,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v3/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274880,1,11,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v3/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274888,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v3/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274889,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v3/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274894,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v3/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274895,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v3/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274904,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v3/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274905,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v3/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274909,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v3/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274913,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v3/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274917,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v3/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274943,1,5,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v3/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
274945,1,5,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v3/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
274953,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v3/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274953,11,5,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v3/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
274954,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v3/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
274954,31,5,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v3/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
274955,1,5,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v3/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
